uid,data
1535703822055,"{""uid"":1535703822055,""townSize"":""none"",""score"":15811,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535715877859,"{""uid"":1535715877859,""townSize"":""Nad 50 000 obyvatel"",""score"":15678,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535715759006,"{""uid"":1535715759006,""townSize"":""Nad 50 000 obyvatel"",""score"":15849,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535700805152,"{""uid"":1535700805152,""townSize"":""none"",""score"":16023,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709295546,"{""uid"":1535709295546,""townSize"":""5 000–50 000 obyvatel"",""score"":15448,""evilness"":false,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535708590992,"{""uid"":1535708590992,""townSize"":""Nad 50 000 obyvatel"",""score"":15837,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704775414,"{""uid"":1535704775414,""townSize"":""none"",""score"":16234,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710391836,"{""uid"":1535710391836,""townSize"":""Nad 50 000 obyvatel"",""score"":15926,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535715274517,"{""uid"":1535715274517,""townSize"":""Pod 5 000 obyvatel"",""score"":15779,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535704607812,"{""uid"":1535704607812,""townSize"":""none"",""score"":14986,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535715022116,"{""uid"":1535715022116,""townSize"":""Nad 50 000 obyvatel"",""score"":14575,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710751155,"{""uid"":1535710751155,""townSize"":""Nad 50 000 obyvatel"",""score"":15885,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708131958,"{""uid"":1535708131958,""townSize"":""Nad 50 000 obyvatel"",""score"":15151,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535709225286,"{""uid"":1535709225286,""townSize"":""Nad 50 000 obyvatel"",""score"":15976,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535713588448,"{""uid"":1535713588448,""townSize"":""none"",""score"":15795,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711207671,"{""uid"":1535711207671,""townSize"":""5 000–50 000 obyvatel"",""score"":16007,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535705712723,"{""uid"":1535705712723,""townSize"":""none"",""score"":16226,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535703199138,"{""uid"":1535703199138,""townSize"":""none"",""score"":16187,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535711929436,"{""uid"":1535711929436,""townSize"":""Nad 50 000 obyvatel"",""score"":15623,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535711483571,"{""uid"":1535711483571,""townSize"":""Nad 50 000 obyvatel"",""score"":16030,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535707859937,"{""uid"":1535707859937,""townSize"":""Nad 50 000 obyvatel"",""score"":16220,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714994161,"{""uid"":1535714994161,""townSize"":""Nad 50 000 obyvatel"",""score"":15852,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706688608,"{""uid"":1535706688608,""townSize"":""Pod 5 000 obyvatel"",""score"":15133,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708971709,"{""uid"":1535708971709,""townSize"":""Nad 50 000 obyvatel"",""score"":16196,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702932888,"{""uid"":1535702932888,""townSize"":""none"",""score"":16072,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702457490,"{""uid"":1535702457490,""townSize"":""none"",""score"":16091,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535702138683,"{""uid"":1535702138683,""townSize"":""none"",""score"":15315,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713000480,"{""uid"":1535713000480,""townSize"":""Nad 50 000 obyvatel"",""score"":15102,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708352302,"{""uid"":1535708352302,""townSize"":""Pod 5 000 obyvatel"",""score"":16017,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707690171,"{""uid"":1535707690171,""townSize"":""5 000–50 000 obyvatel"",""score"":15796,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535707859391,"{""uid"":1535707859391,""townSize"":""Nad 50 000 obyvatel"",""score"":16158,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707813167,"{""uid"":1535707813167,""townSize"":""Nad 50 000 obyvatel"",""score"":15725,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535711667785,"{""uid"":1535711667785,""townSize"":""Pod 5 000 obyvatel"",""score"":15723,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535699805486,"{""uid"":1535699805486,""townSize"":""none"",""score"":14515,""evilness"":false,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535713406782,"{""uid"":1535713406782,""townSize"":""none"",""score"":15371,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535709722411,"{""uid"":1535709722411,""townSize"":""Nad 50 000 obyvatel"",""score"":16000,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535709352468,"{""uid"":1535709352468,""townSize"":""Nad 50 000 obyvatel"",""score"":14850,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535709003902,"{""uid"":1535709003902,""townSize"":""Pod 5 000 obyvatel"",""score"":16005,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535700005358,"{""uid"":1535700005358,""townSize"":""none"",""score"":15590,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535705636665,"{""uid"":1535705636665,""townSize"":""Nad 50 000 obyvatel"",""score"":16187,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535701837111,"{""uid"":1535701837111,""townSize"":""none"",""score"":16265,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711002727,"{""uid"":1535711002727,""townSize"":""Nad 50 000 obyvatel"",""score"":16016,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535701253125,"{""uid"":1535701253125,""townSize"":""none"",""score"":16244,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712004834,"{""uid"":1535712004834,""townSize"":""5 000–50 000 obyvatel"",""score"":14978,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705793457,"{""uid"":1535705793457,""townSize"":""Nad 50 000 obyvatel"",""score"":15548,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713553736,"{""uid"":1535713553736,""townSize"":""5 000–50 000 obyvatel"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535711587566,"{""uid"":1535711587566,""townSize"":""Nad 50 000 obyvatel"",""score"":16018,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535709788998,"{""uid"":1535709788998,""townSize"":""Nad 50 000 obyvatel"",""score"":15820,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535700517289,"{""uid"":1535700517289,""townSize"":""none"",""score"":15033,""evilness"":false,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535710599296,"{""uid"":1535710599296,""townSize"":""Pod 5 000 obyvatel"",""score"":15056,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535704708297,"{""uid"":1535704708297,""townSize"":""none"",""score"":15780,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535713889632,"{""uid"":1535713889632,""townSize"":""Pod 5 000 obyvatel"",""score"":16226,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711828469,"{""uid"":1535711828469,""townSize"":""Nad 50 000 obyvatel"",""score"":15235,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535700974178,"{""uid"":1535700974178,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535710562527,"{""uid"":1535710562527,""townSize"":""Pod 5 000 obyvatel"",""score"":15678,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535713046639,"{""uid"":1535713046639,""townSize"":""5 000–50 000 obyvatel"",""score"":15201,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535701084299,"{""uid"":1535701084299,""townSize"":""none"",""score"":15360,""evilness"":false,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535712438174,"{""uid"":1535712438174,""townSize"":""Nad 50 000 obyvatel"",""score"":15760,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535703289695,"{""uid"":1535703289695,""townSize"":""none"",""score"":16000,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535708253200,"{""uid"":1535708253200,""townSize"":""Nad 50 000 obyvatel"",""score"":15634,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535716325576,"{""uid"":1535716325576,""townSize"":""5 000–50 000 obyvatel"",""score"":14460,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535710573069,"{""uid"":1535710573069,""townSize"":""5 000–50 000 obyvatel"",""score"":15155,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706536850,"{""uid"":1535706536850,""townSize"":""5 000–50 000 obyvatel"",""score"":16222,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535698123958,"{""uid"":1535698123958,""townSize"":""none"",""score"":15475,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535714095986,"{""uid"":1535714095986,""townSize"":""Pod 5 000 obyvatel"",""score"":15644,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714880835,"{""uid"":1535714880835,""townSize"":""Nad 50 000 obyvatel"",""score"":15347,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535705563982,"{""uid"":1535705563982,""townSize"":""none"",""score"":16187,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535701636750,"{""uid"":1535701636750,""townSize"":""none"",""score"":15863,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535715046003,"{""uid"":1535715046003,""townSize"":""Nad 50 000 obyvatel"",""score"":15038,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535697913634,"{""uid"":1535697913634,""townSize"":""none"",""score"":15510,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703704127,"{""uid"":1535703704127,""townSize"":""none"",""score"":15678,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535715465519,"{""uid"":1535715465519,""townSize"":""Nad 50 000 obyvatel"",""score"":15859,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708323245,"{""uid"":1535708323245,""townSize"":""Nad 50 000 obyvatel"",""score"":14574,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535714110301,"{""uid"":1535714110301,""townSize"":""Nad 50 000 obyvatel"",""score"":15333,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535716295105,"{""uid"":1535716295105,""townSize"":""Nad 50 000 obyvatel"",""score"":15762,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711098174,"{""uid"":1535711098174,""townSize"":""Nad 50 000 obyvatel"",""score"":15306,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535700526173,"{""uid"":1535700526173,""townSize"":""none"",""score"":15030,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713509101,"{""uid"":1535713509101,""townSize"":""Nad 50 000 obyvatel"",""score"":15982,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535702327036,"{""uid"":1535702327036,""townSize"":""none"",""score"":15423,""evilness"":false,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535707026244,"{""uid"":1535707026244,""townSize"":""Nad 50 000 obyvatel"",""score"":15689,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702222883,"{""uid"":1535702222883,""townSize"":""none"",""score"":15985,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709309666,"{""uid"":1535709309666,""townSize"":""Nad 50 000 obyvatel"",""score"":16011,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535705768759,"{""uid"":1535705768759,""townSize"":""5 000–50 000 obyvatel"",""score"":15582,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535699235947,"{""uid"":1535699235947,""townSize"":""none"",""score"":15624,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535708345460,"{""uid"":1535708345460,""townSize"":""Nad 50 000 obyvatel"",""score"":15947,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702593738,"{""uid"":1535702593738,""townSize"":""none"",""score"":15669,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713005242,"{""uid"":1535713005242,""townSize"":""Nad 50 000 obyvatel"",""score"":16220,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535698475029,"{""uid"":1535698475029,""townSize"":""none"",""score"":15843,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535696985387,"{""uid"":1535696985387,""townSize"":""none"",""score"":15248,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535713806920,"{""uid"":1535713806920,""townSize"":""5 000–50 000 obyvatel"",""score"":15293,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708546964,"{""uid"":1535708546964,""townSize"":""Nad 50 000 obyvatel"",""score"":15526,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535712053126,"{""uid"":1535712053126,""townSize"":""Nad 50 000 obyvatel"",""score"":15820,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710363170,"{""uid"":1535710363170,""townSize"":""5 000–50 000 obyvatel"",""score"":15820,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535702217318,"{""uid"":1535702217318,""townSize"":""none"",""score"":15644,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535707153770,"{""uid"":1535707153770,""townSize"":""Nad 50 000 obyvatel"",""score"":15561,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535714009582,"{""uid"":1535714009582,""townSize"":""Pod 5 000 obyvatel"",""score"":15859,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707617711,"{""uid"":1535707617711,""townSize"":""5 000–50 000 obyvatel"",""score"":15816,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710040109,"{""uid"":1535710040109,""townSize"":""Nad 50 000 obyvatel"",""score"":15665,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535696306838,"{""uid"":1535696306838,""townSize"":""none"",""score"":14876,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702451129,"{""uid"":1535702451129,""townSize"":""none"",""score"":15984,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705868652,"{""uid"":1535705868652,""townSize"":""Nad 50 000 obyvatel"",""score"":16000,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535699200830,"{""uid"":1535699200830,""townSize"":""none"",""score"":15843,""evilness"":false,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535697630103,"{""uid"":1535697630103,""townSize"":""none"",""score"":16205,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535713138412,"{""uid"":1535713138412,""townSize"":""Nad 50 000 obyvatel"",""score"":15708,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710450515,"{""uid"":1535710450515,""townSize"":""Pod 5 000 obyvatel"",""score"":15795,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535711788370,"{""uid"":1535711788370,""townSize"":""Pod 5 000 obyvatel"",""score"":15619,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708553324,"{""uid"":1535708553324,""townSize"":""Nad 50 000 obyvatel"",""score"":15994,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535711200501,"{""uid"":1535711200501,""townSize"":""Nad 50 000 obyvatel"",""score"":15313,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708742405,"{""uid"":1535708742405,""townSize"":""Nad 50 000 obyvatel"",""score"":16042,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713324979,"{""uid"":1535713324979,""townSize"":""Pod 5 000 obyvatel"",""score"":15678,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709545395,"{""uid"":1535709545395,""townSize"":""Nad 50 000 obyvatel"",""score"":15098,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705704779,"{""uid"":1535705704779,""townSize"":""none"",""score"":15858,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535698578947,"{""uid"":1535698578947,""townSize"":""none"",""score"":15944,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535700691773,"{""uid"":1535700691773,""townSize"":""none"",""score"":16196,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535703330828,"{""uid"":1535703330828,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535702702323,"{""uid"":1535702702323,""townSize"":""none"",""score"":15306,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710328817,"{""uid"":1535710328817,""townSize"":""none"",""score"":15009,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535700355591,"{""uid"":1535700355591,""townSize"":""none"",""score"":16051,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
